timestamp_utc,unix_ms,event_type,best_yes_bid,best_no_bid,best_yes_ask,best_no_ask,mid_yes,spread_yes,yes_depth_3,no_depth_3
2026-05-28T02:25:00.446212+00:00,1779935100446,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.446596+00:00,1779935100446,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.447008+00:00,1779935100447,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.447510+00:00,1779935100447,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.447886+00:00,1779935100447,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.448281+00:00,1779935100448,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.448732+00:00,1779935100448,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.463418+00:00,1779935100463,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.465950+00:00,1779935100465,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.466845+00:00,1779935100466,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.467454+00:00,1779935100467,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.467980+00:00,1779935100467,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.492722+00:00,1779935100492,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.493592+00:00,1779935100493,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.494120+00:00,1779935100494,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.494627+00:00,1779935100494,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.495278+00:00,1779935100495,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.495876+00:00,1779935100495,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.496398+00:00,1779935100496,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.496993+00:00,1779935100496,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.497557+00:00,1779935100497,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.522186+00:00,1779935100522,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.523929+00:00,1779935100523,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.524888+00:00,1779935100524,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.525443+00:00,1779935100525,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.526001+00:00,1779935100526,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.526575+00:00,1779935100526,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.527114+00:00,1779935100527,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.527596+00:00,1779935100527,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.528122+00:00,1779935100528,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.528625+00:00,1779935100528,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.529116+00:00,1779935100529,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.529677+00:00,1779935100529,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.544405+00:00,1779935100544,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.545449+00:00,1779935100545,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.546011+00:00,1779935100546,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.546505+00:00,1779935100546,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.547108+00:00,1779935100547,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.547652+00:00,1779935100547,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.548186+00:00,1779935100548,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.548645+00:00,1779935100548,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.549137+00:00,1779935100549,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.549635+00:00,1779935100549,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.570362+00:00,1779935100570,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.577188+00:00,1779935100577,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.577861+00:00,1779935100577,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.578571+00:00,1779935100578,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.579047+00:00,1779935100579,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.579477+00:00,1779935100579,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.579916+00:00,1779935100579,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.580349+00:00,1779935100580,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.580836+00:00,1779935100580,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.581290+00:00,1779935100581,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.581781+00:00,1779935100581,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.582211+00:00,1779935100582,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.582641+00:00,1779935100582,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.583050+00:00,1779935100583,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.583486+00:00,1779935100583,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,5.0
2026-05-28T02:25:00.583913+00:00,1779935100583,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.599485+00:00,1779935100599,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.600171+00:00,1779935100600,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.600717+00:00,1779935100600,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.601168+00:00,1779935100601,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.601587+00:00,1779935100601,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.602015+00:00,1779935100602,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.602400+00:00,1779935100602,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.602824+00:00,1779935100602,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.603262+00:00,1779935100603,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.626768+00:00,1779935100626,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.627450+00:00,1779935100627,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.628001+00:00,1779935100628,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.628524+00:00,1779935100628,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.629002+00:00,1779935100629,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.629404+00:00,1779935100629,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.629799+00:00,1779935100629,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.630235+00:00,1779935100630,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.630613+00:00,1779935100630,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.631002+00:00,1779935100631,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.631414+00:00,1779935100631,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.631848+00:00,1779935100631,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.632242+00:00,1779935100632,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.632767+00:00,1779935100632,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.633257+00:00,1779935100633,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
2026-05-28T02:25:00.633785+00:00,1779935100633,delta,0.59,0.954,0.046,0.41,0.318,-0.544,0.0,0.0
