timestamp_utc,unix_ms,event_type,best_yes_bid,best_yes_ask,mid_yes,spread_yes,best_no_bid,best_no_ask,mid_no,spread_no,yes_depth_3,no_depth_3
2026-05-28T02:14:20.060679+00:00,1779934460060,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,454.17,0.0
2026-05-28T02:14:20.061198+00:00,1779934460061,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,454.17,0.0
2026-05-28T02:14:20.082224+00:00,1779934460082,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,454.17,0.0
2026-05-28T02:14:20.082950+00:00,1779934460082,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,454.17,0.0
2026-05-28T02:14:20.083530+00:00,1779934460083,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,504.17,0.0
2026-05-28T02:14:20.084099+00:00,1779934460084,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,555.0,0.0
2026-05-28T02:14:20.084599+00:00,1779934460084,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.085032+00:00,1779934460085,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.085515+00:00,1779934460085,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.086416+00:00,1779934460086,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.087489+00:00,1779934460087,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.116127+00:00,1779934460116,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.116888+00:00,1779934460116,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.117475+00:00,1779934460117,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.118059+00:00,1779934460118,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.118542+00:00,1779934460118,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.119416+00:00,1779934460119,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.144607+00:00,1779934460144,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.145378+00:00,1779934460145,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.146068+00:00,1779934460146,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.146497+00:00,1779934460146,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.146878+00:00,1779934460146,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.147287+00:00,1779934460147,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.147699+00:00,1779934460147,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.148121+00:00,1779934460148,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.148542+00:00,1779934460148,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.148951+00:00,1779934460148,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.149308+00:00,1779934460149,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,350.0,0.0
2026-05-28T02:14:20.170963+00:00,1779934460170,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,345.0,0.0
2026-05-28T02:14:20.171828+00:00,1779934460171,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,345.0,0.0
2026-05-28T02:14:20.172414+00:00,1779934460172,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,376.93,0.0
2026-05-28T02:14:20.175192+00:00,1779934460175,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,376.93,0.0
2026-05-28T02:14:20.175798+00:00,1779934460175,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,376.93,0.0
2026-05-28T02:14:20.176351+00:00,1779934460176,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,381.93,0.0
2026-05-28T02:14:20.176819+00:00,1779934460176,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,381.93,0.0
2026-05-28T02:14:20.177187+00:00,1779934460177,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,581.93,0.0
2026-05-28T02:14:20.177559+00:00,1779934460177,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,581.93,0.0
2026-05-28T02:14:20.177983+00:00,1779934460177,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,581.93,0.0
2026-05-28T02:14:20.195799+00:00,1779934460195,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,581.93,0.0
2026-05-28T02:14:20.196584+00:00,1779934460196,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,581.93,0.0
2026-05-28T02:14:20.197163+00:00,1779934460197,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,519.37,0.0
2026-05-28T02:14:20.197603+00:00,1779934460197,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,519.37,0.0
2026-05-28T02:14:20.198116+00:00,1779934460198,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,519.37,0.0
2026-05-28T02:14:20.220722+00:00,1779934460220,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,401.93,0.0
2026-05-28T02:14:20.221677+00:00,1779934460221,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,369.37,0.0
2026-05-28T02:14:20.223427+00:00,1779934460223,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,369.37,0.0
2026-05-28T02:14:20.224212+00:00,1779934460224,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,369.37,0.0
2026-05-28T02:14:20.224784+00:00,1779934460224,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.225301+00:00,1779934460225,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.228213+00:00,1779934460228,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.228761+00:00,1779934460228,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.250087+00:00,1779934460250,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.250817+00:00,1779934460250,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.251294+00:00,1779934460251,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.251806+00:00,1779934460251,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.252316+00:00,1779934460252,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.253218+00:00,1779934460253,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.254013+00:00,1779934460254,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.254614+00:00,1779934460254,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.255027+00:00,1779934460255,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.255475+00:00,1779934460255,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.255846+00:00,1779934460255,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,337.44,0.0
2026-05-28T02:14:20.256236+00:00,1779934460256,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,387.44,0.0
2026-05-28T02:14:20.256611+00:00,1779934460256,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,387.44,0.0
2026-05-28T02:14:20.276207+00:00,1779934460276,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,382.44,0.0
2026-05-28T02:14:20.276903+00:00,1779934460276,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,414.34,0.0
2026-05-28T02:14:20.277583+00:00,1779934460277,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,414.34,0.0
2026-05-28T02:14:20.278047+00:00,1779934460278,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,594.34,0.0
2026-05-28T02:14:20.278518+00:00,1779934460278,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,594.34,0.0
2026-05-28T02:14:20.278924+00:00,1779934460278,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,594.34,0.0
2026-05-28T02:14:20.279413+00:00,1779934460279,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,594.34,0.0
2026-05-28T02:14:20.279806+00:00,1779934460279,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,594.34,0.0
2026-05-28T02:14:20.280508+00:00,1779934460280,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,594.34,0.0
2026-05-28T02:14:20.281033+00:00,1779934460281,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,527.51,0.0
2026-05-28T02:14:20.281471+00:00,1779934460281,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,532.51,0.0
2026-05-28T02:14:20.281875+00:00,1779934460281,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,350.0,0.0
2026-05-28T02:14:20.282281+00:00,1779934460282,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,350.0,0.0
2026-05-28T02:14:20.282667+00:00,1779934460282,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,350.0,0.0
2026-05-28T02:14:20.283083+00:00,1779934460283,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,339.43,0.0
2026-05-28T02:14:20.311129+00:00,1779934460311,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,339.43,0.0
2026-05-28T02:14:20.311903+00:00,1779934460311,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,439.43,0.0
2026-05-28T02:14:20.312430+00:00,1779934460312,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,439.43,0.0
2026-05-28T02:14:20.312824+00:00,1779934460312,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,439.43,0.0
2026-05-28T02:14:20.313265+00:00,1779934460313,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,439.43,0.0
2026-05-28T02:14:20.313646+00:00,1779934460313,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,439.43,0.0
2026-05-28T02:14:20.314041+00:00,1779934460314,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,439.43,0.0
2026-05-28T02:14:20.314429+00:00,1779934460314,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,422.53,0.0
2026-05-28T02:14:20.314867+00:00,1779934460314,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,422.53,0.0
2026-05-28T02:14:20.315255+00:00,1779934460315,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,422.53,0.0
2026-05-28T02:14:20.315665+00:00,1779934460315,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,422.53,0.0
2026-05-28T02:14:20.316152+00:00,1779934460316,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,422.53,0.0
2026-05-28T02:14:20.330575+00:00,1779934460330,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,422.53,0.0
2026-05-28T02:14:20.331204+00:00,1779934460331,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,454.29,0.0
2026-05-28T02:14:20.331872+00:00,1779934460331,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,454.29,0.0
2026-05-28T02:14:20.332375+00:00,1779934460332,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,454.29,0.0
2026-05-28T02:14:20.332940+00:00,1779934460332,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,449.29,0.0
2026-05-28T02:14:20.333463+00:00,1779934460333,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,449.29,0.0
2026-05-28T02:14:20.333939+00:00,1779934460333,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,449.29,0.0
2026-05-28T02:14:20.334348+00:00,1779934460334,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,449.29,0.0
2026-05-28T02:14:20.357426+00:00,1779934460357,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,474.29,0.0
2026-05-28T02:14:20.358092+00:00,1779934460358,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,654.29,0.0
2026-05-28T02:14:20.358694+00:00,1779934460358,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,654.29,0.0
2026-05-28T02:14:20.359155+00:00,1779934460359,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,654.29,0.0
2026-05-28T02:14:20.359561+00:00,1779934460359,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,654.29,0.0
2026-05-28T02:14:20.359941+00:00,1779934460359,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,654.29,0.0
2026-05-28T02:14:20.360303+00:00,1779934460360,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,654.29,0.0
2026-05-28T02:14:20.360780+00:00,1779934460360,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,594.35,0.0
2026-05-28T02:14:20.361195+00:00,1779934460361,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,589.35,0.0
2026-05-28T02:14:20.361581+00:00,1779934460361,delta,0.951,0.88,0.9155,-0.071,0.12,0.049,0.0845,-0.071,454.29,0.0
2026-05-28T02:14:20.361953+00:00,1779934460361,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,449.29,0.0
2026-05-28T02:14:20.362328+00:00,1779934460362,delta,0.95,0.88,0.915,-0.07,0.12,0.05,0.085,-0.07,306.76,0.0
2026-05-28T02:14:20.362689+00:00,1779934460362,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,275.0,0.0
2026-05-28T02:14:20.363069+00:00,1779934460363,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,175.0,0.0
2026-05-28T02:14:20.363409+00:00,1779934460363,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,170.0,0.0
2026-05-28T02:14:20.363758+00:00,1779934460363,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,175.0,0.0
2026-05-28T02:14:20.364128+00:00,1779934460364,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,175.0,0.0
2026-05-28T02:14:20.364569+00:00,1779934460364,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,805.0,0.0
2026-05-28T02:14:20.365024+00:00,1779934460365,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.384396+00:00,1779934460384,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.385127+00:00,1779934460385,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.385644+00:00,1779934460385,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.386647+00:00,1779934460386,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.387342+00:00,1779934460387,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.387878+00:00,1779934460387,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.413474+00:00,1779934460413,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.414153+00:00,1779934460414,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.414964+00:00,1779934460414,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.415644+00:00,1779934460415,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.416292+00:00,1779934460416,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.416774+00:00,1779934460416,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.417220+00:00,1779934460417,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.417639+00:00,1779934460417,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.418012+00:00,1779934460418,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.418443+00:00,1779934460418,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.418908+00:00,1779934460418,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.419581+00:00,1779934460419,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.420737+00:00,1779934460420,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,572.28,0.0
2026-05-28T02:14:20.421440+00:00,1779934460421,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,556.33,0.0
2026-05-28T02:14:20.422025+00:00,1779934460422,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,556.33,0.0
2026-05-28T02:14:20.422576+00:00,1779934460422,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,556.33,0.0
2026-05-28T02:14:20.423049+00:00,1779934460423,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,556.33,0.0
2026-05-28T02:14:20.423525+00:00,1779934460423,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,585.14,0.0
2026-05-28T02:14:20.438008+00:00,1779934460438,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,585.14,0.0
2026-05-28T02:14:20.438854+00:00,1779934460438,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,585.14,0.0
2026-05-28T02:14:20.439592+00:00,1779934460439,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,585.14,0.0
2026-05-28T02:14:20.440184+00:00,1779934460440,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,585.14,0.0
2026-05-28T02:14:20.440803+00:00,1779934460440,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,585.14,0.0
2026-05-28T02:14:20.441349+00:00,1779934460441,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,585.14,0.0
2026-05-28T02:14:20.464579+00:00,1779934460464,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,585.14,0.0
2026-05-28T02:14:20.465285+00:00,1779934460465,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,585.14,0.0
2026-05-28T02:14:20.465837+00:00,1779934460465,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,580.14,0.0
2026-05-28T02:14:20.468111+00:00,1779934460468,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,580.14,0.0
2026-05-28T02:14:20.468933+00:00,1779934460468,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,580.14,0.0
2026-05-28T02:14:20.490602+00:00,1779934460490,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,580.14,0.0
2026-05-28T02:14:20.493618+00:00,1779934460493,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,630.14,0.0
2026-05-28T02:14:20.520617+00:00,1779934460520,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,630.14,0.0
2026-05-28T02:14:20.521449+00:00,1779934460521,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,630.14,0.0
2026-05-28T02:14:20.522013+00:00,1779934460522,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,630.14,0.0
2026-05-28T02:14:20.522554+00:00,1779934460522,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,630.14,0.0
2026-05-28T02:14:20.543968+00:00,1779934460543,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,630.14,0.0
2026-05-28T02:14:20.545600+00:00,1779934460545,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,810.14,0.0
2026-05-28T02:14:20.546206+00:00,1779934460546,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1010.14,0.0
2026-05-28T02:14:20.546729+00:00,1779934460546,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1128.14,0.0
2026-05-28T02:14:20.570990+00:00,1779934460570,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1128.14,0.0
2026-05-28T02:14:20.571848+00:00,1779934460571,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1123.14,0.0
2026-05-28T02:14:20.572425+00:00,1779934460572,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1123.14,0.0
2026-05-28T02:14:20.572846+00:00,1779934460572,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1123.14,0.0
2026-05-28T02:14:20.604039+00:00,1779934460604,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1323.14,0.0
2026-05-28T02:14:20.605181+00:00,1779934460605,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1323.14,0.0
2026-05-28T02:14:20.606090+00:00,1779934460606,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1322.14,0.0
2026-05-28T02:14:20.606887+00:00,1779934460606,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1322.14,0.0
2026-05-28T02:14:20.624236+00:00,1779934460624,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1322.14,0.0
2026-05-28T02:14:20.625100+00:00,1779934460625,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1322.14,0.0
2026-05-28T02:14:20.625682+00:00,1779934460625,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1322.14,0.0
2026-05-28T02:14:20.689417+00:00,1779934460689,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1322.14,0.0
2026-05-28T02:14:20.690769+00:00,1779934460690,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1317.14,0.0
2026-05-28T02:14:20.691475+00:00,1779934460691,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1317.14,0.0
2026-05-28T02:14:20.704108+00:00,1779934460704,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1311.57,0.0
2026-05-28T02:14:20.705208+00:00,1779934460705,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1311.57,0.0
2026-05-28T02:14:20.705962+00:00,1779934460705,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1311.57,0.0
2026-05-28T02:14:20.731561+00:00,1779934460731,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1311.57,0.0
2026-05-28T02:14:20.733370+00:00,1779934460733,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1311.57,0.0
2026-05-28T02:14:20.756971+00:00,1779934460756,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1311.57,0.0
2026-05-28T02:14:20.758114+00:00,1779934460758,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1306.57,0.0
2026-05-28T02:14:20.787645+00:00,1779934460787,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1306.57,0.0
2026-05-28T02:14:20.788367+00:00,1779934460788,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1305.57,0.0
2026-05-28T02:14:20.796150+00:00,1779934460796,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1281.83,0.0
2026-05-28T02:14:20.822734+00:00,1779934460822,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1281.83,0.0
2026-05-28T02:14:20.823428+00:00,1779934460823,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1281.83,0.0
2026-05-28T02:14:20.850080+00:00,1779934460850,delta,0.949,0.88,0.9145,-0.069,0.12,0.051,0.0855,-0.069,1281.83,0.0
